,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
5814,A5157,Male,Greater London,1,0,1,2.0,nan,3,3,Churn=Yes
5815,H3530,Male,Lancashire,1,1,0,16.0,nan,4,4,Churn=No
5816,C6642,Female,North Yorkshire,1,1,0,8.0,nan,3,9,Churn=No
5817,G4741,Male,Greater London,1,Unknown,0,9.0,nan,1,8,Churn=No
5818,I9373,Female,Kent,0,1,0,16.0,nan,1,8,Churn=No
5819,F2072,Male,Greater London,0,1,0,12.0,nan,1,6,Churn=Yes
5820,F2938,Female,Greater London,0,Unknown,0,12.0,nan,1,1,Churn=No
5821,I8105,Male,West Midlands,1,0,1,12.0,nan,2,2,Churn=Yes
5822,E6424,Female,Greater London,1,Unknown,0,11.0,nan,3,4,Churn=No
5823,B7901,Male,Essex,1,Unknown,0,16.0,nan,3,3,Churn=No
5824,H8993,Male,West Yorkshire,0,1,0,13.0,nan,3,3,Churn=No
5825,E2097,Female,West Yorkshire,1,0,0,0.0,nan,3,2,Churn=Yes
5826,F8292,Male,Hampshire,0,1,0,1.0,nan,2,3,Churn=Yes
5827,J3931,Female,Greater London,1,Unknown,0,0.0,nan,4,7,Churn=No
5828,C8340,Female,West Midlands,1,Unknown,0,19.0,nan,3,8,Churn=No
5829,H7444,Female,Greater London,1,1,0,7.0,nan,1,7,Churn=No
5830,B5385,Male,Greater London,0,Unknown,0,10.0,nan,1,5,Churn=No
5831,H5277,Female,Lancashire,1,1,0,8.0,nan,3,5,Churn=No
5832,I4098,Female,Surrey,1,1,0,19.0,nan,2,5,Churn=No
5833,J7693,Female,Essex,1,1,0,13.0,nan,4,5,Churn=No
5834,C1614,Female,West Midlands,0,0,0,0.0,nan,2,2,Churn=Yes
5835,G7662,Male,Greater London,0,1,0,11.0,nan,1,4,Churn=No
5836,F8613,Female,Hertfordshire,1,Unknown,0,3.0,nan,4,7,Churn=No
5837,G7231,Male,Greater Manchester,0,1,0,8.0,nan,2,1,Churn=No
5838,E6233,Female,Greater London,1,1,0,15.0,nan,4,8,Churn=No
5839,J8711,Male,Devon,1,Unknown,0,6.0,nan,4,No reply,Churn=No
5840,E1682,Female,Greater London,0,0,0,0.0,nan,1,0,Churn=Yes
5841,H7141,Male,Greater London,0,0,0,12.0,nan,3,1,Churn=Yes
5842,G6295,Female,Greater London,1,1,1,1.0,nan,2,7,Churn=Yes
5843,I1848,Male,Lancashire,1,Unknown,0,14.0,nan,4,0,Churn=No
5844,F9800,Female,Lancashire,1,1,0,14.0,nan,4,4,Churn=No
5845,H9912,Female,Lancashire,0,1,0,13.0,nan,1,8,Churn=No
5846,D5075,Female,West Midlands,0,1,0,13.0,nan,1,7,Churn=No
5847,B5543,Female,Greater London,1,Unknown,0,15.0,nan,4,6,Churn=No
5848,G1918,Male,Greater London,1,0,1,8.0,nan,2,2,Churn=Yes
5849,D9015,Male,West Yorkshire,1,1,0,17.0,nan,4,6,Churn=No
5850,E8414,Male,Greater London,0,1,0,16.0,nan,1,No reply,Churn=No
5851,E9973,Female,Essex,1,1,0,12.0,nan,4,8,Churn=No
5852,K2629,Female,Greater London,0,0,1,19.0,nan,2,7,Churn=No
5853,E7085,Female,South Yorkshire,0,0,0,13.0,nan,1,2,Churn=Yes
5854,B4323,Female,Hampshire,1,Unknown,0,10.0,nan,3,5,Churn=No
5855,I5106,Male,West Midlands,0,1,0,12.0,nan,2,7,Churn=No
5856,E4085,Male,Hertfordshire,0,Unknown,1,0.0,nan,2,5,Churn=No
5857,G4423,Male,Greater London,1,Unknown,0,6.0,nan,2,3,Churn=No
5858,D2620,Female,Greater London,1,1,0,7.0,nan,3,5,Churn=No
5859,H4628,Male,Surrey,0,1,0,19.0,nan,2,6,Churn=No
5860,F7660,Male,South Yorkshire,1,Unknown,1,8.0,nan,3,7,Churn=No
5861,E8376,Female,Greater London,0,Unknown,0,7.0,nan,1,3,Churn=No
5862,E4674,Female,Greater Manchester,0,Unknown,0,10.0,nan,1,3,Churn=No
5863,D5243,Female,Greater London,0,0,0,1.0,nan,1,2,Churn=Yes
5864,E1852,Male,Lancashire,0,Unknown,0,5.0,nan,3,1,Churn=Yes
5865,I9651,Male,Kent,1,0,1,7.0,nan,1,6,Churn=No
5866,E6548,Female,West Midlands,1,0,0,20.0,nan,3,5,Churn=No
5867,C1267,Female,West Midlands,1,1,0,12.0,nan,3,No reply,Churn=No
5868,A2447,Male,Essex,0,1,0,16.0,nan,4,7,Churn=No
5869,J3956,Male,West Yorkshire,0,Unknown,1,9.0,nan,2,5,Churn=No
5870,I1809,Male,Greater London,0,0,0,3.0,nan,1,7,Churn=Yes
5871,A5137,Male,Greater London,1,0,0,0.0,nan,1,2,Churn=Yes
5872,A7093,Male,South Yorkshire,1,0,0,1.0,nan,4,1,Churn=Yes
5873,A9325,Male,Greater Manchester,0,Unknown,0,9.0,nan,1,No reply,Churn=No
5874,K3876,Male,West Yorkshire,1,Unknown,0,13.0,nan,4,3,Churn=No
5875,G7966,Female,Greater London,0,0,0,8.0,nan,4,0,Churn=Yes
5876,F1266,Male,Lancashire,1,Unknown,1,5.0,nan,2,No reply,Churn=No
5877,B3040,Female,Surrey,0,0,1,7.0,nan,2,5,Churn=Yes
5878,E2721,Female,West Midlands,0,Unknown,1,17.0,nan,2,1,Churn=No
5879,I9415,Male,West Midlands,1,Unknown,0,0.0,nan,1,No reply,Churn=No
5880,E1166,Male,Hampshire,1,Unknown,1,7.0,nan,2,7,Churn=No
5881,A4376,Female,Greater Manchester,0,0,0,-5.0990195135927845,nan,4,3,Churn=Yes
5882,A3176,Male,South Yorkshire,0,Unknown,1,9.0,nan,2,4,Churn=No
5883,G3846,Female,Greater London,1,1,0,16.0,nan,1,5,Churn=No
5884,B3858,Male,Hampshire,0,0,0,14.0,nan,2,2,Churn=Yes
5885,F9142,Female,Greater London,0,1,0,1.0,nan,1,5,Churn=No
5886,H3267,Male,Greater London,0,1,0,9.0,nan,1,5,Churn=Yes
5887,E4576,Female,Kent,1,Unknown,1,1.0,nan,2,7,Churn=No
5888,I6765,Male,Greater London,0,1,0,1.0,nan,1,2,Churn=Yes
5889,A9195,Female,Greater London,1,Unknown,0,0.0,nan,4,6,Churn=No
5890,K4791,Male,Greater London,0,Unknown,1,16.0,nan,2,No reply,Churn=Yes
5891,B3777,Male,Greater London,0,0,0,1.0,nan,1,2,Churn=Yes
5892,B3346,Female,Devon,0,1,0,2.0,nan,4,5,Churn=Yes
5893,A9538,Female,Greater London,0,0,0,3.0,nan,1,1,Churn=Yes
5894,C5644,Female,West Yorkshire,1,0,0,17.0,nan,3,6,Churn=No
5895,F5633,Female,Greater London,0,Unknown,0,1.0,nan,1,3,Churn=Yes
5896,D2273,Male,Hertfordshire,1,0,0,3.0,nan,3,1,Churn=Yes
5897,C4474,Female,West Yorkshire,1,Unknown,0,9.0,nan,4,2,Churn=Yes
5898,H4284,Male,Greater London,1,Unknown,0,11.0,nan,4,6,Churn=No
5899,C5579,Male,Greater London,0,Unknown,0,11.0,nan,1,4,Churn=No
5900,B2482,Male,North Yorkshire,0,1,0,7.0,nan,1,1,Churn=No
5901,K4096,Female,Greater London,0,Unknown,0,13.0,nan,1,3,Churn=Yes
5902,J8404,Female,Hertfordshire,0,1,0,14.0,nan,1,7,Churn=No
5903,D2724,Female,Merseyside,0,Unknown,0,6.0,nan,2,No reply,Churn=No
5904,J9347,Male,Lancashire,1,Unknown,0,18.0,nan,2,9,Churn=No
5905,D4323,Female,Essex,1,1,0,24.0,nan,3,7,Churn=No
5906,B4857,Male,Greater Manchester,0,Unknown,1,3.0,nan,1,No reply,Churn=No
5907,E8846,Male,North Yorkshire,0,1,0,5.0,nan,1,7,Churn=No
5908,H1355,Male,Hertfordshire,1,1,0,2.0,nan,4,8,Churn=No
5909,G2885,Female,Lancashire,1,Unknown,0,10.0,nan,4,7,Churn=No
5910,G7618,Female,Essex,0,0,1,1.0,nan,2,6,Churn=No
5911,A2769,Female,West Midlands,0,Unknown,0,1.0,nan,4,3,Churn=Yes
5912,J7842,Female,West Midlands,0,Unknown,0,1.0,nan,1,2,Churn=Yes
5913,J5085,Male,Lancashire,0,1,0,4.0,nan,4,7,Churn=No
5914,K4913,Female,Greater London,1,0,1,10.0,nan,2,No reply,Churn=Yes
5915,D5003,Male,Hampshire,0,Unknown,0,19.0,nan,1,5,Churn=No
5916,I9160,Male,Greater London,0,1,0,8.0,nan,1,4,Churn=No
5917,G6605,Male,West Yorkshire,1,0,0,0.0,nan,1,4,Churn=Yes
5918,A5304,Female,Lancashire,0,Unknown,0,4.0,nan,3,1,Churn=Yes
5919,H1103,Male,Kent,1,1,0,13.0,nan,3,1,Churn=No
5920,H3403,Female,South Yorkshire,0,1,1,7.0,nan,2,4,Churn=No
5921,B1783,Male,Greater London,1,Unknown,0,7.0,nan,4,5,Churn=No
5922,H9280,Female,Greater London,0,Unknown,0,6.0,nan,2,1,Churn=Yes
5923,B8042,Female,West Yorkshire,1,1,0,0.0,nan,2,6,Churn=No
5924,A6795,Male,Surrey,0,0,0,2.0,nan,1,1,Churn=Yes
5925,C8840,Male,Greater Manchester,1,1,0,5.0,nan,3,6,Churn=No
5926,I4686,Male,West Midlands,1,Unknown,0,7.0,nan,3,6,Churn=No
5927,K4587,Male,West Yorkshire,0,1,1,15.0,nan,2,6,Churn=No
5928,K3737,Male,Essex,0,Unknown,1,1.0,nan,2,7,Churn=No
5929,D7039,Female,Greater London,1,0,0,1.0,nan,2,7,Churn=No
5930,B1949,Female,Greater London,1,Unknown,0,1.0,nan,1,No reply,Churn=Yes
5931,I7191,Male,Hampshire,0,Unknown,0,2.0,nan,1,1,Churn=Yes
5932,C9453,Female,West Yorkshire,1,1,0,13.0,nan,2,4,Churn=No
5933,E1137,Male,Lancashire,0,0,0,2.0,nan,1,1,Churn=Yes
5934,A4462,Male,Kent,1,1,0,15.0,nan,1,4,Churn=No
5935,H5747,Female,Greater London,1,0,0,1.0,nan,4,5,Churn=No
5936,J7734,Female,Greater Manchester,1,0,0,8.0,nan,4,7,Churn=No
5937,D8425,Male,Greater Manchester,0,0,1,8.0,nan,1,8,Churn=No
5938,D1889,Male,Kent,0,0,0,0.0,nan,2,5,Churn=Yes
5939,J8998,Male,Greater Manchester,0,Unknown,0,10.0,nan,1,6,Churn=No
5940,F9378,Female,West Midlands,1,Unknown,0,11.0,nan,3,5,Churn=No
5941,G3696,Female,Lancashire,0,Unknown,0,0.0,nan,1,2,Churn=Yes
5942,E4693,Male,Surrey,1,Unknown,0,6.0,nan,4,0,Churn=Yes
5943,K6337,Male,Greater London,1,Unknown,0,7.0,nan,2,7,Churn=No
5944,J9654,Female,Greater London,1,1,0,5.0,nan,4,8,Churn=No
5945,H1633,Female,Greater London,1,1,0,25.0,nan,3,6,Churn=No
5946,I6950,Male,West Midlands,1,Unknown,0,12.0,nan,3,5,Churn=No
5947,F3253,Female,Merseyside,1,1,0,10.0,nan,4,8,Churn=No
5948,B9503,Male,Greater London,1,Unknown,0,12.0,nan,3,6,Churn=No
5949,F9071,Male,North Yorkshire,0,1,0,11.0,nan,2,9,Churn=No
5950,C8479,Female,Greater London,1,Unknown,0,18.0,nan,4,4,Churn=No
5951,F5411,Female,Greater London,1,0,0,0.0,nan,1,3,Churn=Yes
5952,C4522,Male,Lancashire,0,1,0,15.0,nan,2,No reply,Churn=No
5953,D4577,Female,West Yorkshire,0,0,0,0.0,nan,1,1,Churn=Yes
5954,H3660,Male,Greater London,1,Unknown,0,13.0,nan,2,9,Churn=No
5955,F6041,Male,Surrey,0,0,1,7.0,nan,2,6,Churn=No
5956,A8880,Female,West Yorkshire,1,0,0,1.0,nan,1,1,Churn=Yes
5957,E6083,Female,Greater London,1,1,0,11.0,nan,3,10,Churn=No
5958,K3954,Female,South Yorkshire,1,1,1,5.0,nan,2,5,Churn=No
5959,K1016,Male,Hertfordshire,0,1,0,17.0,nan,1,3,Churn=No
5960,I9897,Female,Lancashire,0,0,1,11.0,nan,2,No reply,Churn=Yes
5961,F4734,Female,Greater London,0,1,0,13.0,nan,1,7,Churn=No
5962,F6228,Male,Merseyside,1,1,0,0.0,nan,4,7,Churn=No
5963,B9205,Male,Hertfordshire,0,1,0,2.0,nan,2,2,Churn=Yes
5964,I8233,Female,Hertfordshire,1,0,1,7.0,nan,2,3,Churn=No
5965,B7182,Male,Greater London,0,Unknown,0,8.0,nan,1,8,Churn=No
5966,F9036,Female,South Yorkshire,1,1,0,7.0,nan,4,9,Churn=No
5967,G6554,Male,West Midlands,1,0,0,0.0,nan,4,0,Churn=Yes
5968,G1434,Female,Hertfordshire,1,Unknown,0,7.0,nan,4,9,Churn=No
5969,A9953,Female,Hampshire,1,Unknown,0,16.0,nan,4,5,Churn=No
5970,H1303,Male,Greater London,0,1,1,9.0,nan,2,0,Churn=No
5971,A6587,Male,Hertfordshire,1,1,0,12.0,nan,2,No reply,Churn=No
5972,J6107,Male,West Yorkshire,1,1,0,14.0,nan,3,3,Churn=No
5973,E3237,Male,Greater London,0,Unknown,0,5.0,nan,1,5,Churn=No
5974,E6721,Male,Merseyside,1,Unknown,0,0.0,nan,4,1,Churn=Yes
5975,D3490,Male,West Midlands,1,1,1,17.0,nan,2,4,Churn=Yes
5976,G1025,Female,Greater London,0,0,0,6.0,nan,1,8,Churn=Yes
5977,C4820,Female,Greater London,0,0,1,7.0,nan,2,6,Churn=No
5978,F8861,Female,Surrey,1,1,0,15.0,nan,1,3,Churn=No
5979,D8921,Female,Surrey,0,0,1,9.0,nan,2,8,Churn=No
5980,J5742,Male,Greater London,0,1,0,5.0,nan,3,No reply,Churn=No
5981,F9642,Female,Devon,0,0,0,6.0,nan,1,1,Churn=Yes
5982,A6282,Male,West Midlands,0,1,0,1.0,nan,2,6,Churn=No
5983,E6313,Male,Kent,0,Unknown,1,11.0,nan,2,7,Churn=No
5984,F7821,Male,Hampshire,0,1,0,10.0,nan,1,6,Churn=No
5985,J7706,Male,Greater London,1,Unknown,0,22.0,nan,3,9,Churn=No
5986,F8541,Female,Greater London,0,1,0,0.0,nan,1,8,Churn=No
5987,I1014,Female,West Yorkshire,0,Unknown,0,10.0,nan,1,7,Churn=No
5988,A3622,Male,Merseyside,1,Unknown,0,15.0,nan,4,7,Churn=No
5989,H4452,Female,West Midlands,0,Unknown,0,12.0,nan,2,1,Churn=No
5990,K6582,Female,Greater London,1,1,0,18.0,nan,4,6,Churn=No
5991,E5132,Male,Merseyside,1,0,1,4.0,nan,2,3,Churn=Yes
5992,F4375,Male,Devon,1,1,1,9.0,nan,2,6,Churn=No
5993,I5902,Female,Essex,1,1,0,11.0,nan,3,7,Churn=No
5994,J2451,Male,Surrey,1,1,0,13.0,nan,4,8,Churn=No
5995,K9692,Female,Kent,1,1,0,17.0,nan,4,8,Churn=No
5996,G5973,Female,West Yorkshire,0,0,0,0.0,nan,2,2,Churn=Yes
5997,H2263,Male,Hampshire,0,0,1,6.0,nan,2,6,Churn=No
5998,D2492,Male,Lancashire,0,0,0,0.0,nan,3,1,Churn=Yes
5999,A1504,Female,Kent,0,0,0,11.0,nan,4,2,Churn=Yes
6000,J8141,Female,Greater Manchester,1,0,0,5.0,nan,1,2,Churn=Yes
6001,A9842,Male,Lancashire,1,1,0,8.0,nan,4,3,Churn=No
6002,H2312,Male,Greater London,0,Unknown,0,10.0,nan,1,1,Churn=Yes
6003,D1406,Female,Greater London,0,1,0,13.0,nan,1,8,Churn=No
6004,B5705,Female,Devon,1,Unknown,0,2.0,nan,4,1,Churn=Yes
6005,I2351,Female,Greater London,0,0,0,0.0,nan,1,6,Churn=Yes
6006,J4818,Male,Devon,1,1,0,17.0,nan,3,2,Churn=No
6007,B7085,Male,Essex,0,Unknown,1,-1.7320508075688772,nan,2,4,Churn=Yes
6008,B8743,Male,Surrey,1,1,0,14.0,nan,3,10,Churn=No
6009,K6979,Male,Greater London,1,Unknown,0,12.0,nan,2,1,Churn=Yes
6010,K5377,Female,Greater London,1,0,0,0.0,nan,4,4,Churn=Yes
6011,D9367,Male,Greater London,0,0,0,0.0,nan,1,2,Churn=Yes
6012,H2976,Female,Greater London,1,Unknown,0,6.0,nan,4,6,Churn=No
6013,F9933,Female,Greater London,1,1,0,15.0,nan,3,4,Churn=No
6014,F3851,Female,West Yorkshire,0,0,1,0.0,nan,2,8,Churn=No
6015,F2265,Male,West Midlands,0,1,0,19.0,nan,1,5,Churn=No
6016,B2201,Male,Hampshire,0,0,0,0.0,nan,1,2,Churn=Yes
6017,H9343,Female,West Yorkshire,1,0,0,1.0,nan,1,0,Churn=Yes
6018,E6559,Female,West Yorkshire,1,1,0,10.0,nan,2,4,Churn=No
6019,I3795,Female,Greater London,1,1,0,19.0,nan,4,4,Churn=No
6020,F9071,Male,North Yorkshire,0,1,0,11.0,nan,2,9,Churn=No
6021,C9212,Male,South Yorkshire,0,1,1,8.0,nan,1,4,Churn=No
6022,K4017,Female,Greater Manchester,1,Unknown,0,14.0,nan,1,6,Churn=No
6023,C1346,Male,Devon,1,Unknown,1,0.0,nan,2,5,Churn=No
6024,A7138,Male,West Midlands,1,Unknown,0,15.0,nan,4,7,Churn=No
6025,A7554,Male,Greater Manchester,1,0,0,2.0,nan,4,No reply,Churn=Yes
6026,J8009,Male,Hampshire,1,1,0,16.0,nan,3,6,Churn=No
6027,F3364,Male,Greater London,1,Unknown,0,2.0,nan,4,2,Churn=Yes
6028,E4045,Female,Kent,1,Unknown,0,11.0,nan,4,5,Churn=No
6029,E4489,Female,Greater London,0,1,0,9.0,nan,1,6,Churn=No
6030,I8781,Female,Greater London,0,1,0,0.0,nan,1,1,Churn=Yes
6031,C5546,Male,Greater London,1,1,0,9.0,nan,2,4,Churn=No
6032,E6324,Male,West Yorkshire,0,1,0,4.0,nan,1,No reply,Churn=No
6033,E2835,Female,Greater London,1,Unknown,0,9.0,nan,4,4,Churn=No
6034,I3283,Female,Hampshire,1,1,0,12.0,nan,4,4,Churn=No
6035,H5982,Female,Hampshire,1,1,0,11.0,nan,3,5,Churn=No
6036,B5579,Male,Kent,1,1,0,10.0,nan,2,3,Churn=No
6037,D1686,Male,South Yorkshire,1,Unknown,0,6.0,nan,4,No reply,Churn=No
6038,E7022,Female,Merseyside,1,Unknown,0,15.0,nan,2,6,Churn=No
6039,A1503,Female,Essex,0,Unknown,0,13.0,nan,1,3,Churn=No
6040,I5814,Female,Kent,0,Unknown,0,0.0,nan,1,5,Churn=No
6041,C9282,Male,Greater London,0,1,0,6.0,nan,1,4,Churn=No
6042,K1364,Female,Hertfordshire,0,Unknown,1,9.0,nan,2,4,Churn=No
6043,A9193,Female,Hampshire,0,1,0,1.0,nan,2,1,Churn=No
6044,F4456,Female,Greater London,0,1,0,13.0,nan,1,1,Churn=No
6045,F6243,Male,Kent,0,1,0,11.0,nan,2,5,Churn=No
6046,C4520,Female,Greater Manchester,0,0,1,7.0,nan,2,6,Churn=No
6047,C7801,Male,Greater London,1,Unknown,0,1.0,nan,4,1,Churn=Yes
6048,I8325,Male,Tyne and Wear,1,Unknown,0,12.0,nan,4,8,Churn=No
6049,G2512,Male,West Midlands,1,1,0,5.0,nan,4,7,Churn=No
6050,K3992,Female,Hampshire,0,0,0,1.0,nan,1,2,Churn=Yes
6051,C4688,Male,West Midlands,1,1,0,9.0,nan,3,9,Churn=No
6052,E9877,Female,West Midlands,1,1,0,20.0,nan,3,No reply,Churn=No
6053,K9420,Male,Greater London,0,0,0,1.0,nan,1,3,Churn=Yes
6054,C3327,Female,West Yorkshire,1,1,0,10.0,nan,4,8,Churn=No
6055,K2120,Male,Hampshire,1,1,0,1.0,nan,4,3,Churn=Yes
6056,D7405,Female,Lancashire,0,Unknown,0,20.0,nan,1,7,Churn=No
6057,H9416,Female,West Yorkshire,0,Unknown,0,6.0,nan,1,2,Churn=Yes
6058,A6368,Female,Hampshire,0,0,1,0.0,nan,2,4,Churn=No
6059,K6159,Male,Kent,1,1,0,13.0,nan,3,No reply,Churn=No
6060,D6118,Female,Essex,0,1,0,12.0,nan,2,4,Churn=No
6061,G9542,Female,Greater London,0,0,1,8.0,nan,2,6,Churn=No
6062,F8358,Male,Essex,0,1,0,12.0,nan,1,4,Churn=Yes
6063,H1450,Male,North Yorkshire,1,1,0,22.0,nan,4,No reply,Churn=No
6064,J6867,Female,Hampshire,0,Unknown,0,17.0,nan,3,6,Churn=No
6065,F9891,Male,South Yorkshire,1,1,0,18.0,nan,1,8,Churn=No
6066,I4824,Male,Greater London,1,Unknown,0,26.0,nan,4,7,Churn=No
6067,H4128,Female,West Yorkshire,1,0,0,19.0,nan,1,6,Churn=No
6068,F5452,Female,Greater London,1,Unknown,1,1.0,nan,2,No reply,Churn=No
6069,H4030,Female,Hertfordshire,1,Unknown,0,11.0,nan,4,8,Churn=No
6070,C7311,Male,West Midlands,0,1,0,18.0,nan,1,1,Churn=Yes
6071,H7732,Male,Greater London,0,1,0,16.0,nan,1,No reply,Churn=No
6072,J9675,Female,North Yorkshire,1,1,0,15.0,nan,2,No reply,Churn=No
6073,E3072,Female,Greater London,0,1,0,14.0,nan,4,3,Churn=No
6074,E7236,Female,West Midlands,0,0,1,9.0,nan,2,9,Churn=No
6075,E8276,Male,Greater London,1,Unknown,0,21.0,nan,2,8,Churn=No
6076,D5022,Male,Hertfordshire,0,1,0,13.0,nan,2,5,Churn=No
6077,F9983,Male,West Midlands,0,1,0,11.0,nan,1,No reply,Churn=No
6078,K8722,Female,Surrey,1,1,0,8.0,nan,1,2,Churn=No
6079,E1683,Female,Greater London,0,1,0,2.0,nan,2,1,Churn=Yes
6080,D6316,Male,West Midlands,0,Unknown,0,12.0,nan,3,8,Churn=No
6081,B5599,Female,Kent,1,1,1,12.0,nan,4,10,Churn=No
6082,K3126,Female,Lancashire,1,1,0,5.0,nan,4,No reply,Churn=No
6083,G5565,Male,Greater London,0,1,0,1.0,nan,2,6,Churn=No
6084,B7044,Male,Greater London,1,1,1,15.0,nan,2,7,Churn=No
6085,A5374,Male,Surrey,0,0,0,10.0,nan,1,2,Churn=Yes
6086,E4692,Male,Greater Manchester,1,Unknown,0,15.0,nan,3,3,Churn=No
6087,J5245,Female,Greater Manchester,1,0,0,1.0,nan,4,No reply,Churn=No
6088,I7957,Male,Greater London,0,1,1,9.0,nan,2,0,Churn=Yes
6089,G1024,Male,West Yorkshire,0,0,1,14.0,nan,2,4,Churn=No
6090,H7796,Female,Greater London,1,Unknown,0,4.0,nan,2,6,Churn=No
6091,B2756,Male,West Yorkshire,0,Unknown,0,1.0,nan,1,3,Churn=Yes
6092,D5461,Female,Greater London,0,0,0,0.0,nan,1,No reply,Churn=Yes
6093,C6358,Female,Greater London,0,0,0,1.0,nan,1,3,Churn=Yes
6094,K9348,Male,Greater London,0,Unknown,0,-1.7320508075688772,nan,2,3,Churn=Yes
6095,A7823,Male,West Midlands,0,1,1,9.0,nan,2,7,Churn=No
6096,C3492,Male,Greater London,0,0,0,3.0,nan,1,No reply,Churn=Yes
6097,J7535,Male,Hampshire,1,1,1,9.0,nan,2,7,Churn=No
6098,E2630,Female,Greater London,1,0,0,1.0,nan,2,2,Churn=Yes
6099,G1395,Male,Greater London,1,Unknown,1,0.0,nan,2,1,Churn=Yes
6100,C8032,Female,West Midlands,0,1,0,4.0,nan,2,7,Churn=No
6101,D7884,Male,Greater Manchester,0,Unknown,0,15.0,nan,2,No reply,Churn=No
6102,H5573,Female,Greater London,1,1,0,8.0,nan,4,6,Churn=No
6103,E4148,Female,Essex,0,1,0,0.0,nan,1,No reply,Churn=Yes
6104,K1946,Male,Greater London,1,0,0,0.0,nan,4,3,Churn=Yes
6105,E5252,Female,Greater London,0,Unknown,1,8.0,nan,2,5,Churn=No
6106,E9810,Female,Kent,0,1,0,12.0,nan,3,8,Churn=No
6107,B4416,Male,Greater London,0,0,0,9.0,nan,1,10,Churn=Yes
6108,B4564,Male,Merseyside,1,0,0,9.0,nan,3,6,Churn=No
6109,F4383,Male,Greater Manchester,1,Unknown,0,13.0,nan,3,7,Churn=No
6110,F9629,Male,Hampshire,0,Unknown,0,21.0,nan,1,0,Churn=Yes
6111,H4709,Female,Kent,0,1,0,10.0,nan,1,No reply,Churn=No
6112,I7315,Female,West Midlands,0,Unknown,0,10.0,nan,1,7,Churn=No
6113,F3785,Male,Devon,1,Unknown,0,20.0,nan,3,5,Churn=No
6114,J6639,Male,Greater London,0,1,0,8.0,nan,1,2,Churn=Yes
6115,H6424,Male,Kent,0,Unknown,0,1.0,nan,1,3,Churn=Yes
6116,G1445,Male,West Midlands,0,1,0,9.0,nan,1,2,Churn=No
6117,J7224,Female,Greater Manchester,0,1,0,11.0,nan,2,9,Churn=No
6118,G2289,Male,Greater London,1,1,0,13.0,nan,1,5,Churn=No
6119,I7028,Female,Greater London,1,Unknown,1,13.0,nan,2,1,Churn=No
6120,D8357,Female,West Midlands,1,0,0,19.0,nan,3,9,Churn=No
6121,K4329,Female,Greater London,1,Unknown,0,1.0,nan,3,6,Churn=Yes
6122,B1350,Male,Merseyside,1,1,0,12.0,nan,4,1,Churn=No
6123,I2463,Female,Surrey,1,1,0,14.0,nan,4,7,Churn=No
6124,A8278,Female,Greater London,1,1,0,18.0,nan,4,5,Churn=No
6125,B7826,Female,Greater Manchester,0,1,1,8.0,nan,2,5,Churn=No
6126,J3597,Male,Greater London,1,1,0,13.0,nan,4,8,Churn=No
6127,H2738,Male,West Yorkshire,1,Unknown,0,6.0,nan,4,6,Churn=No
6128,J4429,Male,North Yorkshire,1,Unknown,0,10.0,nan,4,6,Churn=No
6129,C8522,Female,Kent,0,1,1,-3.1622776601683795,nan,2,6,Churn=No
6130,A5940,Female,South Yorkshire,1,1,0,11.0,nan,3,8,Churn=No
6131,H3487,Male,Lancashire,0,Unknown,0,6.0,nan,4,6,Churn=No
6132,F6271,Female,Merseyside,0,Unknown,0,16.0,nan,3,No reply,Churn=No
6133,G6179,Male,Hampshire,1,0,0,10.0,nan,4,2,Churn=Yes
6134,J4903,Male,Kent,0,1,0,13.0,nan,1,6,Churn=No
6135,J6624,Female,Greater Manchester,1,Unknown,0,15.0,nan,1,8,Churn=No
6136,F4038,Female,Lancashire,1,1,0,12.0,nan,4,6,Churn=No
6137,K2304,Male,Surrey,1,1,0,11.0,nan,4,5,Churn=No
6138,F6530,Female,Greater London,1,Unknown,0,0.0,nan,4,1,Churn=Yes
6139,F2021,Female,Greater London,1,0,0,1.0,nan,4,2,Churn=Yes
6140,B1092,Male,Surrey,1,1,0,8.0,nan,2,9,Churn=No
6141,B5769,Female,Greater London,0,1,0,-3.605551275463989,nan,4,5,Churn=No
6142,F1829,Female,Greater Manchester,0,0,0,2.0,nan,1,6,Churn=Yes
6143,I9491,Female,Devon,0,1,0,7.0,nan,2,No reply,Churn=No
6144,F9954,Male,Greater Manchester,1,1,0,9.0,nan,2,8,Churn=No
6145,E8135,Male,Greater London,1,1,0,4.0,nan,4,7,Churn=No
6146,J5003,Female,Greater London,0,1,0,16.0,nan,3,6,Churn=No
6147,D3392,Female,West Midlands,1,1,0,1.0,nan,4,4,Churn=No
6148,K4728,Female,Greater London,0,Unknown,0,14.0,nan,2,2,Churn=Yes
6149,A8393,Female,West Midlands,1,Unknown,0,10.0,nan,1,3,Churn=No
6150,I7708,Female,Greater Manchester,0,Unknown,0,6.0,nan,2,No reply,Churn=No
6151,A4882,Female,Essex,1,1,0,14.0,nan,3,2,Churn=No
6152,J6571,Female,North Yorkshire,0,1,0,14.0,nan,1,6,Churn=No
6153,H5297,Female,Lancashire,1,1,0,11.0,nan,3,5,Churn=No
6154,C8051,Female,West Yorkshire,0,1,0,17.0,nan,1,6,Churn=No
6155,A7699,Male,Greater London,0,Unknown,0,3.0,nan,1,1,Churn=Yes
